climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Se,class
-104,-40,0.2,0,0.81,-1,-14,8,0.014,0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,P
93,-40,0.35,0.04,0.62,0.3,-13,3,-0.005,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,P
136,-36,0.27,0.14,0.59,0.8,-12,2,-0.014,-0.7,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.027,P
91,-32,-0.3,0.04,0.61,0.8,-12,3,-0.018,-0.4,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,N
418,-17,0.05,-0.03,0.24,-0.7,-14,10,0.021,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,N
538,-7,0.29,-0.02,0.12,-0.5,-13,10,0.019,-0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.024,0.024,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0,0,0.7,0.023,P
542,5,0.49,0.21,0.23,0,-13,-15,0.015,-1.4,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.8,0.027,P
118,18,0.2,0.28,0.69,1,-12,-25,-0.039,-0.4,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,P
-256,15,-0.53,0.02,0.93,0.6,-12,3,-0.026,2.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,N
-279,8,-0.86,0.08,0.97,-0.7,-14,-2,-0.014,0.4,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.026,0.026,0.025,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0.001,0,0.7,0.025,N
-234,-4,-0.2,-0.09,0.86,-2.1,-15,12,0.041,2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
-116,-9,0.62,0.13,0.82,-1.2,-14,-7,0.012,0.9,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.7,0.026,P
-238,-39,0.13,0.02,0.88,2.5,-11,3,-0.012,-0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,P
-197,-44,-0.03,0.02,0.84,2.5,-10,3,-0.012,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.7,0.023,N
-266,-55,-0.2,0.03,0.91,1.9,-11,2,0.015,0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.7,0.023,P
512,-46,-0.16,-0.08,0.1,1.5,-12,13,-0.004,-0.1,0.026,0.025,0.025,0.024,0.024,0.023,0.023,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.001,0,0.001,0,0.001,0,0.001,0,0.001,0,0,0,0,0,0.6,0.021,P
442,-27,-0.27,0.46,0.38,1.1,-12,-34,-0.01,-2.8,0.025,0.028,0.028,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,-0.003,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,P
109,-22,-0.34,0.36,0.68,0.8,-12,-31,-0.008,0.3,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.028,0.028,0.029,0,0,0,0,0,0,-0.002,0,-0.001,0,-0.003,0,-0.002,0,0.8,0.029,N
-138,-34,0.45,-0.11,0.72,0.5,-13,9,0.016,2.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-22,-34,0.33,0.1,0.67,2.4,-11,-5,-0.019,-0.5,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,P
-74,-37,-0.14,-0.03,0.66,2.6,-10,8,-0.029,0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
16,-38,-0.52,-0.01,0.59,1.7,-11,3,0.004,0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
194,-32,-0.18,0.02,0.41,0.3,-13,5,0.012,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
305,-19,-0.02,0.05,0.32,0.2,-13,2,-0.002,0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
-381,-9,0.05,0.13,0.99,0.5,-12,-8,-0.002,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,P
-395,-11,0.05,0.13,1,0.5,-12,-8,-0.002,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,P
-465,-18,0.04,0.13,1.07,0.6,-12,-8,-0.002,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,0,0.6,0.023,P
-441,-40,-0.24,-0.05,0.98,0.4,-13,8,-0.018,1.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
-278,-64,-0.07,0.07,0.85,-1.1,-14,2,0.015,0.1,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.001,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-179,-73,0.27,-0.11,0.69,-0.9,-14,17,0.022,1.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
136,-73,0.56,-0.05,0.42,0.2,-13,10,-0.009,-0.8,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,P
324,-63,-0.11,0.07,0.3,1,-12,-4,-0.046,-0.5,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
233,-47,-0.75,0.14,0.4,-1.1,-14,-9,0.016,0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
33,-40,-0.02,-0.02,0.56,-2.5,-15,-5,0.025,1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
204,-25,0.36,0.08,0.39,-0.8,-14,0,-0.003,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
79,-15,-0.08,0.06,0.48,0,-13,6,-0.015,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
143,-10,-0.2,0.07,0.44,-0.6,-13,1,0.01,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
157,-4,0.15,0.12,0.44,-0.7,-14,-5,0.017,-0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-60,2,0.29,0.15,0.66,0.5,-12,-10,-0.008,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
-349,-12,-0.29,0.12,0.91,0.7,-12,-8,-0.022,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-461,-27,-0.58,-0.11,0.96,-0.4,-13,4,0.007,2.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.018,N
-241,-39,-0.4,-0.05,0.73,-1.4,-14,12,0.015,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
193,-41,0.23,-0.05,0.33,-1.8,-15,14,0.021,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
497,-25,0.43,0.01,0.08,-0.7,-14,5,-0.012,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
141,6,-0.4,0.15,0.46,-0.4,-13,-8,-0.018,0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
29,8,-0.61,0.15,0.56,-1.1,-14,-9,-0.014,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0.001,0,0.001,0,-0.002,0,0.6,0.021,N
-381,-5,0.35,0.07,0.92,-1.9,-15,-7,0.027,1.8,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-523,-26,0.7,0.14,1.07,0,-13,-10,-0.003,0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,-0.003,0,0,0,0.6,0.021,P
-537,-39,0.66,0.07,1.03,1,-12,3,-0.005,-1.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.019,P
-514,-46,0.51,0.02,1,1.5,-12,4,-0.024,0,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.5,0.019,P
-213,-65,-0.28,-0.11,0.67,1.8,-11,17,-0.027,-0.5,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,P
251,-64,-0.61,-0.12,0.25,0.4,-13,18,0.005,0.2,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,N
538,-54,-0.51,0.07,0.01,-0.6,-13,15,0.009,-2.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
643,-40,-0.38,0.01,-0.08,-1.2,-14,9,0.01,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0.001,0,-0.001,0,0.5,0.018,N
739,-9,0.06,0.27,-0.09,-1.5,-14,-10,0.01,-3.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
210,21,0.21,0.27,0.43,-0.9,-14,-21,-0.001,-0.4,0.022,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,N
-106,22,0.22,0.24,0.71,-0.6,-13,-20,0.006,0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
-573,0,0.24,0.13,1.09,0.4,-13,-10,-0.004,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.02,P
-618,-7,0.23,0.05,1.12,0.5,-12,-8,-0.004,0.6,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,P
-690,-44,-0.15,0.03,1.15,0.8,-12,4,-0.014,0.4,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
-666,-55,-0.28,0.04,1.14,0.6,-12,2,-0.013,0.2,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.016,0.016,0.018,0.018,0.019,0.019,0.019,0,0,0,0,0,0,-0.003,0,-0.003,0,-0.002,0,0,0,0.5,0.019,N
93,-74,-0.04,-0.24,0.32,-0.4,-13,35,0.026,0,0.015,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.013,N
684,-60,0.39,0.14,-0.11,0.1,-13,8,0.011,-5.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.018,P
417,3,-0.15,0.14,0.2,1.6,-11,-12,-0.014,0.4,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
185,35,-0.38,0.16,0.4,-0.9,-14,-9,0.004,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
59,38,-0.31,0.15,0.51,-1.4,-14,-9,0.009,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.02,N
-103,36,0.18,0.13,0.64,-1.7,-15,-5,0.017,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
-346,27,0.32,0.21,0.91,-0.7,-14,-19,-0.01,0.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
-517,1,0.02,0.02,0.98,-0.2,-13,6,-0.011,-0.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.018,N
340,-11,0.1,-0.09,0.16,-0.4,-13,17,0.006,-0.1,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,P
237,41,0.08,0.25,0.4,0.5,-12,-22,-0.005,0.6,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,P
-120,42,0,0.28,0.73,0.6,-12,-23,-0.009,-0.1,0.02,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.003,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,P
-305,39,-0.07,0.27,0.9,0.5,-12,-24,-0.009,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.022,0.022,0.023,0.023,0.023,0,0,0,0,0,0,0,0,-0.003,0,-0.002,0,0,0,0.6,0.023,N
-196,12,0.11,-0.06,0.66,0.1,-13,13,0.013,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,N
8,10,0.3,0.1,0.49,0.4,-13,12,0.01,-1.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
-143,8,0.28,0.15,0.7,1.6,-11,-10,-0.009,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
-394,-8,-0.08,0.08,0.91,2,-11,-6,-0.011,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
-410,-25,-0.29,-0.03,0.86,1.6,-11,12,-0.007,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,N
376,-31,0.04,0,0.14,0.4,-13,14,0.009,-1.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.017,P
-24,48,-0.15,0.19,0.59,-0.5,-13,-11,0.001,-1.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.02,N
-404,22,0.27,-0.03,0.87,-0.5,-13,7,0.011,1.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
-251,-1,0.12,0.05,0.75,0.9,-12,1,-0.012,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
73,-5,-0.2,0.1,0.48,-0.6,-14,-3,0.002,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,N
36,-3,0.04,0.08,0.5,-1,-14,0,0.013,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,N
38,-1,0.24,0.17,0.51,-0.7,-14,-2,0.007,-0.9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,P
-112,-2,0.29,0.18,0.67,-0.1,-13,-11,-0.007,-0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-331,-13,0.03,0.13,0.85,0.4,-13,-6,-0.015,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
-190,-36,0.06,-0.05,0.66,0.1,-13,12,0.01,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,N
100,-38,0.23,-0.04,0.4,0.5,-12,10,0.002,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,P
439,-5,-0.1,0.04,0.13,1.3,-12,1,-0.008,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
310,29,-0.35,0.11,0.26,0.1,-13,-5,-0.004,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,N
-514,3,0.38,0.08,1,-0.4,-13,-3,0.006,-0.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
-448,-21,0.35,-0.01,0.9,0.8,-12,9,-0.008,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,P
-165,-43,-0.21,0,0.66,1.3,-12,6,-0.015,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
-82,-46,-0.39,0,0.58,0.8,-12,6,-0.012,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.018,N
-26,-47,-0.42,-0.11,0.5,0.6,-12,13,-0.006,1.5,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.017,N
403,0,0.18,0.15,0.19,-0.7,-14,-9,0.007,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
-69,15,0.07,0.17,0.63,0.3,-13,-12,-0.007,-0.1,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-168,3,0.11,0.02,0.66,0.4,-13,4,0.006,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
-118,0,0.18,0.03,0.62,0.6,-12,4,0.005,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.018,P
-221,-7,-0.44,0.13,0.74,0.4,-13,-5,-0.035,-0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,N
-286,-13,-0.87,0.11,0.8,-0.6,-14,-5,-0.028,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0,0,0,0,0,0,-0.001,0,-0.001,0,-0.002,0,-0.002,0,0.5,0.02,N
-110,-23,-0.22,-0.04,0.58,-2.2,-15,14,0.039,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,N
129,-22,0.41,0.06,0.39,-2,-15,6,0.014,-1.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
